ID_REF,log2FC,pvalue,padj
2320411,0.0020336658574069385,0.8790600334270249,
2320472,-0.010228226388373526,0.5724151030621354,
2320581,-0.016925932779517195,0.37770330301064337,
2320619,-0.00795788742292542,0.7285008589263274,
2320657,0.00018114788219455422,0.9926567719795706,
2320683,-0.030773634600848636,0.20995726312888613,
2320727,-0.004905041482668003,0.6954162151938148,
2320762,-0.008442979792767272,0.7602974762322404,
2321011,-0.022311042973309297,0.5045389612108828,
2321040,-0.07934109052078432,0.47917785844364613,
2321058,0.030518154935684494,0.5594680287222263,
2321182,0.01061863657988035,0.7589975165690624,
2321238,0.0032896956986664568,0.8112855102917762,
2321466,0.02270486044538339,0.2847147198247493,
2321607,0.013128570172814073,0.605519360873052,
2321645,-0.04034735402717775,0.21221674521243483,
2321779,0.0023213486874788403,0.8947001788274407,
2321797,-0.010978504848413107,0.737824156651024,
2321813,-0.01191040875817641,0.7352161646911887,
2321828,0.0033046925239729537,0.9370422418095999,
2321849,0.029913905737436634,0.2176619009607183,
2321911,0.01633942034538374,0.4066611536250345,
2321942,0.021296153512447007,0.4566805111588693,
2321960,0.0007199098302397898,0.967682133884759,
2322004,-0.023482778733138584,0.3263401113982015,
2322036,0.0009117324907645462,0.9689190610702603,
2322103,0.0013955287113493141,0.9330613751066832,
2322211,-0.05474506144026673,0.11699159832467498,
2322226,-0.03955080859627831,0.25295768072299785,
2322264,-0.03566956146668406,0.3141593626483183,
2322362,0.0012607888605233842,0.930035798836889,
2322389,0.007938239804937545,0.45908161131877767,
2322598,-0.0005247725429985773,0.9847682723719117,
2322786,-0.01290842172171193,0.6281362272452803,
2322818,-0.003169370529101212,0.9149177471350232,
2322848,0.00462608854543743,0.8817191140391142,
2322894,-0.032072967811864694,0.18408275614435513,
2322957,-0.02648802809868146,0.12098451395581937,
2323087,-0.00855737876776327,0.8409227360233801,
2323172,-0.02942131096781603,0.39368905980805124,
2323285,-0.01719425265086187,0.6664261932856398,
2323347,-0.006015988424904001,0.8884460809003236,
2323559,-0.016891619917945504,0.4335671938909581,
2323603,-0.017771086279511,0.17300746667389288,
2323743,0.014216787269982595,0.8449793685036244,
2323774,-0.012163392318368755,0.5705286121570082,
2323790,-0.028789559789342462,0.38506933397191756,
2323847,-0.027264253772712882,0.5297705076862714,
2323882,-0.06663499718654345,0.12929901007134809,
2323899,0.006150050617980581,0.8841219864697887,
2323951,-0.01499532535718667,0.6846481617810434,
2324061,-0.01122370343311597,0.7461959361324957,
2324084,0.0014711570301465767,0.9629261646193409,
2324097,0.004660444543319804,0.7864974534737352,
2324341,0.0007875885162736049,0.983177477446765,
2324416,0.03596460797502192,0.18699435144616,
2324571,-0.015174101195691434,0.5378888789015045,
2324594,0.005062925953037856,0.8829745672784279,
2324616,0.0728668878607044,0.08368501967492874,
2324634,0.0003276198452414067,0.9862274401235455,
2324743,-0.004452650719361589,0.8722917061412793,
2324820,-0.015415669133658737,0.6111193542125131,
2324856,0.034571115198750814,0.39404224249306874,
2324873,0.04413178888714532,0.3661734350455116,
2324884,0.017445349645700537,0.6742111027474815,
2324919,0.00013307751734907683,0.9947385135049445,
2325002,0.004225448934619073,0.8578556814249898,
2325113,-0.018662065685779827,0.448261049396792,
2325158,0.02777495300411886,0.5236304797567977,
2325192,-0.003817065346304315,0.872668746405087,
2325197,-0.006062014762336762,0.6710313170667244,
2325198,-0.005155430930424463,0.6454532393182205,
2325200,0.006324425432941309,0.6465400060980018,
2325201,-0.004998067303608374,0.5841594914777251,
2325203,0.0019241702117224818,0.882750924727582,
2325205,-0.0076591494309928496,0.7278712500969446,
2325206,-0.000700171492512913,0.9882865242958331,
2325210,-0.004635688251043478,0.8708447112886173,
2325212,-0.12235608345377941,0.19377049401549637,
2325214,0.10383436303187044,0.24884597681196152,
2325216,0.1414870802724593,0.15181198205702356,
2325218,-0.03779687006039907,0.7243632415622492,
2325220,0.06901110197506946,0.529697112521019,
2325222,0.13113605028760678,0.17007789439415627,
2325224,0.014010101393679404,0.8675666672826862,
2325251,0.007166993852823288,0.7633392186699012,
2325274,0.026356346506299026,0.30195490909409145,
2325290,0.03487153515591901,0.4279576175629003,
2325358,-0.011117262476194,0.7733037957086003,
2325410,0.0015345776767486542,0.9510282764078858,
2325479,-0.005320653322599404,0.8543200923780979,
2325526,0.023739299223032466,0.15747520982662172,
2325593,0.00023902909911931413,0.9949391103876395,
2325877,0.06960039874250239,0.5047680755371509,
2326018,-0.012527317146736676,0.6550611882684552,
2326049,-0.0070884304190152745,0.7940868216088965,
2326126,-0.004031176053231843,0.8413527818083988,
2326157,-0.0011965537845761759,0.9412817858462841,
2326237,-0.020375128795170654,0.562500833022834,
2326286,0.0237101986086376,0.420750412729585,
2326295,-0.007989036221748033,0.7894204802897474,
2326311,0.012793510161118541,0.6047690222502449,
2326327,0.003670019569599777,0.8817705993632197,
2326410,0.006000579506376945,0.810208959640387,
2326448,-0.002558667976146243,0.737991750037699,
2326463,0.011388055866488863,0.4778551739495801,
2326485,-0.0036182922363742287,0.9243043034910254,
2326496,0.011376684663752398,0.5128915757690977,
2326531,0.061001584182879154,0.3271466009447802,
2326561,0.0019280042687132098,0.8889450968869863,
2326640,-0.01556002028687154,0.22801762444052925,
2326707,-0.0031947851243987,0.7404269499177372,
2326749,-0.007811467140676562,0.5574541950469836,
2326774,0.008325734371900196,0.7979698341196123,
2326799,-0.044693277289070035,0.253236439040979,
2326846,-0.004100551544453225,0.84635182027843,
2326912,0.0006928567118147008,0.9596613471086797,
2326954,0.005444787720824553,0.7007495154810413,
2326993,0.008973962808606226,0.6537331828946151,
2327045,-0.017246809156648443,0.5486820353772559,
2327188,0.035052118586225464,0.08716360624546549,
2327219,0.02419335959577557,0.3554585312003936,
2327259,0.0047897829975715655,0.7013974091192541,
2327283,0.0015313861257690935,0.9323010319180638,
2327310,0.002194385943666663,0.9530744202822783,
2327338,-0.01984376427535073,0.39969965560381693,
2327375,0.0018070411006561287,0.9400568485816747,
2327391,0.03848654956676273,0.0811893620594808,
2327418,0.05447626128708999,0.0878680621299532,
2327482,0.003155111614737005,0.8437487084037556,
2327542,0.012253520195932663,0.4868782203544255,
2327572,0.02419739328019289,0.7120500494105403,
2327603,0.015065507716425218,0.5031842223970946,
2327630,0.030605885336912303,0.06155815619692955,
2327659,-0.0011602166848903792,0.9701841601256884,
2327677,0.020166590826358688,0.35172947962116996,
2327817,-0.027650058428663596,0.3574435031970761,
2328236,0.027540056970036947,0.3452740271638637,
2328273,0.005563417279238301,0.7994260885252166,
2328320,-0.03343321064193206,0.34030311159122684,
2328387,-0.001084422856469172,0.9748047478856163,
2328465,0.012388696714688367,0.3618215492363057,
2328475,0.027176739630261994,0.3402930709344698,
2328476,-0.007602857842228792,0.7666411125756533,
2328477,0.0067630771693502215,0.602234046087228,
2328484,0.027605085405527877,0.31571067708356504,
2328486,0.020704271840011567,0.2299481344623535,
2328487,-0.002774322742009273,0.8221527255612903,
2328488,0.006634351896664927,0.5388810478246384,
2328489,0.021438252883242463,0.21952093437431183,
2328492,-0.15304583161968133,0.23350565417056962,
2328494,0.011659040558452195,0.7895364282635147,
2328496,0.01161784059729049,0.6612977342698789,
2328499,0.00704006821191834,0.49474222289145164,
2328500,-0.0034813941385632152,0.7951021116818187,
2328501,0.04492203364272937,0.14748263815838014,
2328502,0.0060180448555808225,0.8774565118698215,
2328503,0.008069941117059618,0.67113941888952,
2328504,-0.004861269979717816,0.8971945965166574,
2328511,-0.119185941934237,0.01934426124875172,
2328513,-0.034778740463866205,0.5477884391769986,
2328515,-0.06211483816944919,0.424367472356344,
2328517,-0.07532073041199826,0.44890636449141874,
2328519,0.1842619164124393,0.0805578609846469,
2328521,0.03324273110190341,0.6210017489929877,
2328523,-0.1358311885772895,0.05847914668660676,
2328525,0.02722614336306658,0.8323448953201587,
2328527,0.05551147445621869,0.7261624155286412,
2328529,-0.1072662366610809,0.40131488762332346,
2328531,-0.03249868218726617,0.6619721054324728,
2328533,-0.12598882317413035,0.19658133399009167,
2328535,0.0015113247378497445,0.8913946689380878,
2328537,0.02691154841314168,0.41454391218270015,
2328539,-0.0036564137073700894,0.8440569479268754,
2328541,0.011512729829115336,0.6513360662825969,
2328543,-0.026371295874700072,0.7830074140389474,
2328545,-0.06626704612020445,0.5768357451686705,
2328547,-0.058294811467170034,0.2348612303146978,
2328549,0.07767048112378196,0.5692724067182916,
2328551,0.14847732921637113,0.2114614356736538,
2328553,-0.008104922462414014,0.7654896647917797,
2328555,-0.020085684101729315,0.8066555798978187,
2328557,0.005081602672496297,0.7037664801320527,
2328559,-0.021492512049767515,0.8005813742739313,
2328561,-0.003075727301033371,0.9160746677651439,
2328563,-0.08791667995979806,0.1968536427182468,
2328565,5.781222064407283e-05,0.999711182956163,
2328567,0.0480507857234117,0.6231460517367691,
2328569,-0.16839511035366433,0.1381301142049124,
2328571,0.025053920521350845,0.5993395128331662,
2328573,-0.02060506078576836,0.7512295182447433,
2328575,-0.09367805033988542,0.35728602436966606,
2328577,0.04229780277016777,0.6917666760793673,
2328579,-0.0057666259323926345,0.9272946065280306,
2328581,-0.1742462926742267,0.012612748830364052,
2328583,-0.028373013415287755,0.7119927939850126,
2328585,-0.06085774060662782,0.23781558073881837,
2328587,0.037462538513076245,0.6322030082813721,
2328589,-0.0018077229215942056,0.8267971122082457,
2328591,0.03930006670636058,0.6611963886948689,
2328593,0.04754419896795779,0.6408429387332153,
2328595,0.0029834814134805853,0.8616009918166356,
2328597,0.07823907824929832,0.549152674630323,
2328599,-0.016553034012321232,0.7956023685182056,
2328601,0.05042220735305248,0.6563788864602,
2328603,0.045811785514042566,0.7096669915241374,
2328605,-0.03897636028150437,0.7965790697247467,
2328607,0.011195213604836869,0.8706952068888384,
2328609,-0.03909534466343973,0.21982951238090465,
2328611,0.043495812222726395,0.47212330093537225,
2328613,-0.07491421006868007,0.26950367596795144,
2328615,0.003698250837503968,0.8886706725396855,
2328617,0.18912934037922918,0.3275148737752581,
2328619,0.10436811849123812,0.41661328688101673,
2328621,-0.013530100191353353,0.4966351140725713,
2328623,0.01777663990123085,0.6274961987139793,
2328633,-0.0020754524639483,0.8860849803945492,
2328674,0.010279538055330887,0.5983781458165156,
2328713,0.0011117139691937774,0.9269590821042387,
2328750,-0.026406711823602283,0.26055140750481914,
2328767,-0.003949436639808589,0.8825085003955271,
2328808,-0.000541392531990735,0.9794767035815373,
2328837,-0.02127513001454026,0.519604078278767,
2328841,-0.003910863890763003,0.8490981677121292,
2328868,0.02234723903107183,0.13839212436136755,
2328909,-0.016681732265348713,0.412730048298788,
